,state,county,community,communityname,fold,population,householdsize,racepctblack,racePctWhite,racePctAsian,racePctHisp,agePct12t21,agePct12t29,agePct16t24,agePct65up,numbUrban,pctUrban,medIncome,pctWWage,pctWFarmSelf,pctWInvInc,pctWSocSec,pctWPubAsst,pctWRetire,medFamInc,perCapInc,whitePerCap,blackPerCap,indianPerCap,AsianPerCap,OtherPerCap,HispPerCap,NumUnderPov,PctPopUnderPov,PctLess9thGrade,PctNotHSGrad,PctBSorMore,PctUnemployed,PctEmploy,PctEmplManu,PctEmplProfServ,PctOccupManu,PctOccupMgmtProf,MalePctDivorce,MalePctNevMarr,FemalePctDiv,TotalPctDiv,PersPerFam,PctFam2Par,PctKids2Par,PctYoungKids2Par,PctTeen2Par,PctWorkMomYoungKids,PctWorkMom,NumIlleg,PctIlleg,NumImmig,PctImmigRecent,PctImmigRec5,PctImmigRec8,PctImmigRec10,PctRecentImmig,PctRecImmig5,PctRecImmig8,PctRecImmig10,PctSpeakEnglOnly,PctNotSpeakEnglWell,PctLargHouseFam,PctLargHouseOccup,PersPerOccupHous,PersPerOwnOccHous,PersPerRentOccHous,PctPersOwnOccup,PctPersDenseHous,PctHousLess3BR,MedNumBR,HousVacant,PctHousOccup,PctHousOwnOcc,PctVacantBoarded,PctVacMore6Mos,MedYrHousBuilt,PctHousNoPhone,PctWOFullPlumb,OwnOccLowQuart,OwnOccMedVal,OwnOccHiQuart,RentLowQ,RentMedian,RentHighQ,MedRent,MedRentPctHousInc,MedOwnCostPctInc,MedOwnCostPctIncNoMtg,NumInShelters,NumStreet,PctForeignBorn,PctBornSameState,PctSameHouse85,PctSameCity85,PctSameState85,LemasSwornFT,LemasSwFTPerPop,LemasSwFTFieldOps,LemasSwFTFieldPerPop,LemasTotalReq,LemasTotReqPerPop,PolicReqPerOffic,PolicPerPop,RacialMatchCommPol,PctPolicWhite,PctPolicBlack,PctPolicHisp,PctPolicAsian,PctPolicMinor,OfficAssgnDrugUnits,NumKindsDrugsSeiz,PolicAveOTWorked,LandArea,PopDens,PctUsePubTrans,PolicCars,PolicOperBudg,LemasPctPolicOnPatr,LemasGangUnitDeploy,LemasPctOfficDrugUn,PolicBudgPerPop,ViolentCrimesPerPop
1146,6,58.826829268292684,46188.33659730722,Cudahycity,6,0.02,1.0,0.02,0.0,0.11,1.0,0.63,0.76,0.53,0.09,0.04,1.0,0.18,0.64,0.21,0.02,0.19,0.95,0.11,0.12,0.02,0.06,0.17,0.11,0.2,0.17,0.2,0.06,0.73,1.0,1.0,0.02,0.69,0.4,0.88,0.01,1.0,0.0,0.36,0.71,0.56,0.48,1.0,0.47,0.42,0.47,0.5,0.03,0.0,0.05,0.96,0.08,0.42,0.57,0.62,0.7,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.96,1.0,0.0,1.0,0.99,0.0,0.01,0.91,0.0,0.2,0.14,0.52,0.46,0.8,0.36,0.38,0.4,0.54,0.53,0.57,0.5,0.78,0.68,0.39,0.0,0.0,1.0,0.3,0.35,0.74,0.6,0.06965517241379314,0.217460815047022,0.9247335423197486,0.24633228840125382,0.09799373040752349,0.21520376175548606,0.3436363636363638,0.21749216300940447,0.6894043887147344,0.7269592476489025,0.22047021943573694,0.1348589341692791,0.114858934169279,0.2591849529780564,0.0755485893416928,0.5560501567398121,0.30598746081504696,0.0,1.0,0.5,0.1631034482758621,0.07670846394984321,0.6985893416927895,0.44043887147335425,0.0,0.19507836990595606,0.66
1147,23,31.0,64675.0,Sacocity,6,0.01,0.38,0.01,0.99,0.04,0.01,0.37,0.48,0.29,0.43,0.0,0.0,0.35,0.61,0.33,0.55,0.48,0.26,0.42,0.35,0.32,0.3,0.05,0.0,0.51,0.0,0.67,0.01,0.15,0.31,0.32,0.32,0.36,0.57,0.49,0.47,0.42,0.4,0.42,0.36,0.44,0.45,0.41,0.7,0.73,0.76,0.75,0.7,0.75,0.0,0.09,0.0,0.22,0.19,0.18,0.15,0.05,0.03,0.03,0.02,0.71,0.07,0.11,0.11,0.41,0.49,0.3,0.6,0.05,0.54,0.5,0.04,0.48,0.56,0.3,0.92,0.4,0.18,0.6,0.26,0.26,0.26,0.36,0.38,0.42,0.39,0.44,0.56,0.63,0.0,0.0,0.08,0.74,0.59,0.68,0.7,0.06965517241379314,0.217460815047022,0.9247335423197486,0.24633228840125382,0.09799373040752349,0.21520376175548606,0.3436363636363638,0.21749216300940447,0.6894043887147344,0.7269592476489025,0.22047021943573694,0.1348589341692791,0.114858934169279,0.2591849529780564,0.0755485893416928,0.5560501567398121,0.30598746081504696,0.11,0.03,0.05,0.1631034482758621,0.07670846394984321,0.6985893416927895,0.44043887147335425,0.0,0.19507836990595606,0.03
1148,9,9.0,57600.0,Orangetown,6,0.0,0.57,0.02,0.95,0.14,0.02,0.34,0.3,0.2,0.56,0.02,1.0,0.83,0.59,0.26,0.87,0.61,0.07,0.68,0.77,0.75,0.73,0.47,0.0,0.48,0.17,0.67,0.0,0.05,0.14,0.17,0.7,0.14,0.56,0.34,0.64,0.16,0.81,0.12,0.3,0.1,0.11,0.5,0.97,0.95,0.98,0.85,0.35,0.48,0.0,0.01,0.01,0.06,0.12,0.14,0.17,0.03,0.05,0.06,0.06,0.83,0.05,0.14,0.17,0.62,0.58,0.62,0.97,0.01,0.05,0.5,0.0,0.92,0.97,0.37,0.64,0.42,0.01,0.05,0.71,0.69,0.65,0.66,0.74,1.0,0.77,0.18,0.49,0.46,0.0,0.0,0.21,0.7,0.96,0.92,0.88,0.06965517241379314,0.217460815047022,0.9247335423197486,0.24633228840125382,0.09799373040752349,0.21520376175548606,0.3436363636363638,0.21749216300940447,0.6894043887147344,0.7269592476489025,0.22047021943573694,0.1348589341692791,0.114858934169279,0.2591849529780564,0.0755485893416928,0.5560501567398121,0.30598746081504696,0.05,0.06,0.09,0.1631034482758621,0.07670846394984321,0.6985893416927895,0.44043887147335425,0.0,0.19507836990595606,0.06
1149,13,58.826829268292684,46188.33659730722,Moultriecity,6,0.01,0.47,0.88,0.3,0.01,0.03,0.47,0.46,0.31,0.56,0.0,0.0,0.08,0.32,0.34,0.23,0.64,1.0,0.43,0.09,0.15,0.3,0.11,0.12,0.13,0.16,0.16,0.04,0.92,0.81,0.81,0.2,0.5,0.28,0.62,0.43,0.73,0.32,0.62,0.48,0.77,0.75,0.53,0.11,0.09,0.02,0.04,0.49,0.47,0.02,0.6,0.0,0.11,0.65,0.62,0.52,0.01,0.04,0.03,0.03,0.96,0.02,0.39,0.34,0.46,0.41,0.55,0.38,0.28,0.5,0.5,0.03,0.62,0.42,0.3,0.59,0.5,1.0,0.94,0.05,0.04,0.06,0.0,0.05,0.08,0.1,0.67,0.43,0.6,0.01,0.0,0.02,0.87,0.54,0.73,0.79,0.06965517241379314,0.217460815047022,0.9247335423197486,0.24633228840125382,0.09799373040752349,0.21520376175548606,0.3436363636363638,0.21749216300940447,0.6894043887147344,0.7269592476489025,0.22047021943573694,0.1348589341692791,0.114858934169279,0.2591849529780564,0.0755485893416928,0.5560501567398121,0.30598746081504696,0.04,0.09,0.02,0.1631034482758621,0.07670846394984321,0.6985893416927895,0.44043887147335425,0.0,0.19507836990595606,0.53
1150,13,58.826829268292684,46188.33659730722,Roswellcity,6,0.06,0.43,0.09,0.88,0.11,0.05,0.39,0.46,0.28,0.19,0.08,1.0,0.67,0.83,0.21,0.61,0.16,0.07,0.24,0.7,0.65,0.66,0.39,0.47,0.36,0.26,0.48,0.01,0.07,0.09,0.1,0.75,0.1,0.79,0.25,0.27,0.12,0.66,0.4,0.34,0.5,0.47,0.45,0.8,0.83,0.88,0.77,0.42,0.49,0.01,0.07,0.02,0.54,0.58,0.64,0.65,0.24,0.23,0.22,0.21,0.89,0.09,0.13,0.14,0.47,0.55,0.3,0.67,0.05,0.34,0.5,0.11,0.56,0.62,0.01,0.48,0.88,0.07,0.07,0.33,0.35,0.39,0.52,0.46,0.51,0.49,0.38,0.59,0.33,0.0,0.0,0.18,0.25,0.34,0.17,0.1,0.06965517241379314,0.217460815047022,0.9247335423197486,0.24633228840125382,0.09799373040752349,0.21520376175548606,0.3436363636363638,0.21749216300940447,0.6894043887147344,0.7269592476489025,0.22047021943573694,0.1348589341692791,0.114858934169279,0.2591849529780564,0.0755485893416928,0.5560501567398121,0.30598746081504696,0.09,0.12,0.11,0.1631034482758621,0.07670846394984321,0.6985893416927895,0.44043887147335425,0.0,0.19507836990595606,0.08
1151,25,5.0,45000.0,NewBedfordcity,6,0.14,0.4,0.08,0.81,0.02,0.12,0.4,0.48,0.32,0.57,0.16,1.0,0.18,0.32,0.12,0.36,0.65,0.84,0.53,0.21,0.2,0.2,0.23,0.14,0.18,0.22,0.18,0.15,0.44,1.0,0.9,0.14,0.84,0.29,0.65,0.34,0.78,0.21,0.49,0.48,0.55,0.55,0.47,0.39,0.44,0.39,0.44,0.46,0.46,0.09,0.42,0.14,0.17,0.22,0.26,0.29,0.26,0.28,0.3,0.31,0.31,0.67,0.23,0.21,0.41,0.5,0.39,0.31,0.13,0.53,0.5,0.16,0.72,0.3,0.64,0.54,0.0,0.23,0.3,0.27,0.27,0.25,0.14,0.23,0.29,0.26,0.54,0.52,0.61,0.05,0.03,0.62,0.7,0.7,0.9,0.81,0.04,0.24,0.95,0.28,0.06,0.26,0.37,0.24,0.72,0.7,0.43,0.04,0.0,0.33,0.05,0.14,0.55,0.06,0.41,0.19,0.06,0.03,0.75,0.0,0.61,0.14,0.59
1152,47,58.826829268292684,46188.33659730722,EastRidgecity,6,0.02,0.27,0.01,0.98,0.07,0.01,0.34,0.44,0.28,0.58,0.03,1.0,0.25,0.56,0.16,0.43,0.54,0.1,0.52,0.25,0.3,0.29,0.42,0.16,0.33,0.0,0.19,0.01,0.19,0.3,0.41,0.24,0.26,0.53,0.4,0.32,0.38,0.37,0.58,0.24,0.64,0.64,0.28,0.61,0.62,0.8,0.54,0.55,0.68,0.0,0.05,0.0,0.1,0.07,0.26,0.51,0.01,0.01,0.03,0.05,0.95,0.03,0.07,0.07,0.29,0.31,0.28,0.55,0.05,0.55,0.0,0.03,0.8,0.54,0.09,0.28,0.42,0.14,0.16,0.1,0.09,0.08,0.29,0.26,0.26,0.29,0.28,0.25,0.26,0.0,0.0,0.05,0.61,0.55,0.74,0.59,0.06965517241379314,0.217460815047022,0.9247335423197486,0.24633228840125382,0.09799373040752349,0.21520376175548606,0.3436363636363638,0.21749216300940447,0.6894043887147344,0.7269592476489025,0.22047021943573694,0.1348589341692791,0.114858934169279,0.2591849529780564,0.0755485893416928,0.5560501567398121,0.30598746081504696,0.02,0.21,0.0,0.1631034482758621,0.07670846394984321,0.6985893416927895,0.44043887147335425,0.0,0.19507836990595606,0.12
1153,42,21.0,38288.0,Johnstowncity,6,0.03,0.22,0.17,0.86,0.01,0.02,0.35,0.36,0.25,0.81,0.04,1.0,0.05,0.0,0.14,0.34,0.84,0.79,0.89,0.1,0.11,0.11,0.14,0.02,0.27,0.02,0.15,0.07,0.72,0.5,0.63,0.1,1.0,0.03,0.36,0.53,0.58,0.21,0.53,0.47,0.49,0.54,0.36,0.35,0.39,0.33,0.54,0.17,0.18,0.03,0.41,0.0,0.03,0.07,0.13,0.11,0.0,0.01,0.01,0.01,0.9,0.04,0.18,0.14,0.24,0.3,0.25,0.36,0.05,0.57,0.0,0.11,0.38,0.35,0.07,0.68,0.0,0.54,0.63,0.01,0.0,0.0,0.03,0.06,0.05,0.06,0.49,0.2,0.49,0.03,0.0,0.04,0.97,0.79,0.93,0.91,0.06965517241379314,0.217460815047022,0.9247335423197486,0.24633228840125382,0.09799373040752349,0.21520376175548606,0.3436363636363638,0.21749216300940447,0.6894043887147344,0.7269592476489025,0.22047021943573694,0.1348589341692791,0.114858934169279,0.2591849529780564,0.0755485893416928,0.5560501567398121,0.30598746081504696,0.01,0.4,0.26,0.1631034482758621,0.07670846394984321,0.6985893416927895,0.44043887147335425,0.0,0.19507836990595606,0.29
1154,42,45.0,13208.0,Chestercity,6,0.05,0.56,1.0,0.0,0.02,0.07,0.52,0.54,0.41,0.45,0.07,1.0,0.15,0.33,0.13,0.17,0.62,0.97,0.52,0.16,0.13,0.21,0.21,0.11,0.21,0.13,0.14,0.09,0.67,0.46,0.67,0.1,0.86,0.25,0.4,0.69,0.53,0.21,0.73,0.81,0.65,0.71,0.67,0.0,0.0,0.12,0.0,0.6,0.54,0.14,1.0,0.01,0.17,0.21,0.33,0.33,0.02,0.03,0.04,0.03,0.87,0.06,0.56,0.48,0.54,0.55,0.53,0.42,0.27,0.42,0.5,0.1,0.5,0.42,1.0,0.77,0.1,0.5,0.41,0.04,0.04,0.04,0.1,0.21,0.26,0.25,0.66,0.4,0.96,0.07,0.0,0.06,0.79,0.7,0.86,0.79,0.06965517241379314,0.217460815047022,0.9247335423197486,0.24633228840125382,0.09799373040752349,0.21520376175548606,0.3436363636363638,0.21749216300940447,0.6894043887147344,0.7269592476489025,0.22047021943573694,0.1348589341692791,0.114858934169279,0.2591849529780564,0.0755485893416928,0.5560501567398121,0.30598746081504696,0.01,0.72,0.72,0.1631034482758621,0.07670846394984321,0.6985893416927895,0.44043887147335425,0.0,0.19507836990595606,1.0
1155,48,58.826829268292684,46188.33659730722,LakeJacksoncity,6,0.02,0.52,0.06,0.84,0.14,0.2,0.39,0.43,0.23,0.2,0.0,0.0,0.57,0.81,0.14,0.65,0.23,0.06,0.4,0.54,0.47,0.47,0.4,0.16,0.39,0.32,0.42,0.01,0.08,0.1,0.14,0.54,0.15,0.67,0.91,0.31,0.25,0.64,0.38,0.21,0.33,0.36,0.53,0.86,0.86,0.91,0.9,0.44,0.38,0.0,0.03,0.01,0.73,0.61,0.57,0.58,0.27,0.2,0.17,0.16,0.81,0.07,0.18,0.19,0.56,0.61,0.46,0.63,0.14,0.33,0.5,0.04,0.62,0.6,0.34,0.35,0.67,0.22,0.16,0.14,0.15,0.16,0.3,0.3,0.32,0.3,0.09,0.18,0.19,0.0,0.0,0.15,0.61,0.46,0.62,0.69,0.06965517241379314,0.217460815047022,0.9247335423197486,0.24633228840125382,0.09799373040752349,0.21520376175548606,0.3436363636363638,0.21749216300940447,0.6894043887147344,0.7269592476489025,0.22047021943573694,0.1348589341692791,0.114858934169279,0.2591849529780564,0.0755485893416928,0.5560501567398121,0.30598746081504696,0.04,0.14,0.0,0.1631034482758621,0.07670846394984321,0.6985893416927895,0.44043887147335425,0.0,0.19507836990595606,0.03
1156,5,58.826829268292684,46188.33659730722,FortSmithcity,6,0.1,0.34,0.15,0.79,0.25,0.02,0.4,0.46,0.29,0.48,0.12,1.0,0.2,0.52,0.26,0.38,0.51,0.24,0.34,0.24,0.27,0.28,0.19,0.17,0.21,0.25,0.27,0.09,0.36,0.33,0.46,0.26,0.33,0.48,0.65,0.35,0.61,0.35,0.65,0.28,0.62,0.66,0.42,0.62,0.63,0.66,0.67,0.58,0.54,0.03,0.16,0.02,0.37,0.48,0.63,0.84,0.11,0.12,0.15,0.18,0.91,0.09,0.19,0.17,0.35,0.41,0.3,0.53,0.15,0.59,0.0,0.18,0.57,0.5,0.09,0.41,0.52,0.6,0.23,0.07,0.07,0.09,0.14,0.15,0.16,0.15,0.34,0.2,0.35,0.01,0.01,0.12,0.58,0.48,0.6,0.53,0.06965517241379314,0.217460815047022,0.9247335423197486,0.24633228840125382,0.09799373040752349,0.21520376175548606,0.3436363636363638,0.21749216300940447,0.6894043887147344,0.7269592476489025,0.22047021943573694,0.1348589341692791,0.114858934169279,0.2591849529780564,0.0755485893416928,0.5560501567398121,0.30598746081504696,0.13,0.13,0.0,0.1631034482758621,0.07670846394984321,0.6985893416927895,0.44043887147335425,0.0,0.19507836990595606,0.29
1157,6,58.826829268292684,46188.33659730722,Hemetcity,6,0.04,0.14,0.01,0.87,0.07,0.28,0.17,0.23,0.14,1.0,0.06,1.0,0.14,0.0,0.13,0.55,1.0,0.52,1.0,0.18,0.24,0.25,0.22,0.24,0.18,0.21,0.26,0.04,0.37,0.39,0.57,0.13,0.66,0.0,0.24,0.4,0.45,0.28,0.56,0.13,0.54,0.58,0.12,0.38,0.4,0.38,0.4,0.22,0.2,0.02,0.21,0.02,0.39,0.48,0.48,0.49,0.27,0.3,0.27,0.25,0.77,0.22,0.15,0.12,0.14,0.04,0.36,0.46,0.22,0.97,0.0,0.12,0.51,0.54,0.05,0.31,0.77,0.21,0.1,0.2,0.19,0.19,0.37,0.38,0.43,0.38,0.78,0.73,0.18,0.03,0.0,0.29,0.28,0.27,0.41,0.65,0.06965517241379314,0.217460815047022,0.9247335423197486,0.24633228840125382,0.09799373040752349,0.21520376175548606,0.3436363636363638,0.21749216300940447,0.6894043887147344,0.7269592476489025,0.22047021943573694,0.1348589341692791,0.114858934169279,0.2591849529780564,0.0755485893416928,0.5560501567398121,0.30598746081504696,0.05,0.17,0.02,0.1631034482758621,0.07670846394984321,0.6985893416927895,0.44043887147335425,0.0,0.19507836990595606,0.38
1158,4,58.826829268292684,46188.33659730722,ParadiseValleytown,6,0.0,0.46,0.01,0.97,0.09,0.04,0.4,0.26,0.2,0.49,0.02,1.0,1.0,0.55,1.0,0.88,0.42,0.09,0.46,1.0,1.0,1.0,1.0,0.81,0.71,0.24,1.0,0.0,0.07,0.04,0.04,0.97,0.16,0.38,0.2,0.64,0.04,1.0,0.24,0.21,0.2,0.22,0.37,0.97,0.95,0.97,0.91,0.25,0.0,0.0,0.02,0.0,0.45,0.45,0.51,0.46,0.19,0.17,0.17,0.15,0.89,0.06,0.16,0.19,0.51,0.48,0.45,0.99,0.01,0.0,1.0,0.02,0.63,0.99,0.09,0.47,0.67,0.0,0.0,0.85,1.0,1.0,0.78,1.0,1.0,1.0,0.46,0.44,0.22,0.0,0.0,0.18,0.13,0.73,0.76,0.55,0.06965517241379314,0.217460815047022,0.9247335423197486,0.24633228840125382,0.09799373040752349,0.21520376175548606,0.3436363636363638,0.21749216300940447,0.6894043887147344,0.7269592476489025,0.22047021943573694,0.1348589341692791,0.114858934169279,0.2591849529780564,0.0755485893416928,0.5560501567398121,0.30598746081504696,0.04,0.06,0.03,0.1631034482758621,0.07670846394984321,0.6985893416927895,0.44043887147335425,0.0,0.19507836990595606,0.06
1159,6,58.826829268292684,46188.33659730722,Oaklandcity,6,0.58,0.4,0.86,0.0,0.91,0.26,0.36,0.48,0.31,0.37,0.59,1.0,0.26,0.41,0.19,0.36,0.39,0.88,0.42,0.26,0.33,0.61,0.29,0.23,0.24,0.25,0.3,0.63,0.5,0.41,0.44,0.43,0.63,0.4,0.22,0.58,0.34,0.52,0.73,0.72,0.78,0.79,0.6,0.18,0.23,0.29,0.23,0.36,0.33,0.61,0.84,0.49,0.45,0.53,0.63,0.71,0.62,0.64,0.69,0.72,0.53,0.56,0.58,0.42,0.41,0.48,0.42,0.27,0.56,0.79,0.0,0.54,0.74,0.27,0.8,0.4,0.17,0.29,0.49,0.33,0.45,0.6,0.4,0.44,0.53,0.43,0.74,0.71,0.37,0.25,0.69,0.59,0.43,0.49,0.68,0.69,0.12,0.15,0.87,0.17,0.58,0.58,1.0,0.15,0.49,0.29,0.64,0.28,1.0,0.78,0.08,0.64,0.42,0.16,0.56,1.0,0.26,0.28,0.66,1.0,0.38,0.31,1.0
1160,6,58.826829268292684,46188.33659730722,Reedleycity,6,0.01,0.84,0.01,0.38,0.37,1.0,0.57,0.63,0.46,0.35,0.0,0.0,0.21,0.54,0.77,0.31,0.48,0.71,0.33,0.17,0.12,0.17,0.08,0.06,0.27,0.16,0.2,0.03,0.59,1.0,0.82,0.15,1.0,0.35,0.22,0.33,0.45,0.21,0.24,0.52,0.37,0.31,0.86,0.59,0.55,0.52,0.58,0.48,0.46,0.02,0.45,0.03,0.59,0.67,0.65,0.64,1.0,1.0,1.0,0.93,0.09,1.0,0.93,0.96,0.88,0.76,0.99,0.42,0.95,0.59,0.0,0.01,0.9,0.48,0.16,0.4,0.65,0.41,0.34,0.16,0.14,0.14,0.26,0.29,0.29,0.3,0.65,0.51,0.12,0.0,0.0,0.85,0.49,0.43,0.67,0.71,0.06965517241379314,0.217460815047022,0.9247335423197486,0.24633228840125382,0.09799373040752349,0.21520376175548606,0.3436363636363638,0.21749216300940447,0.6894043887147344,0.7269592476489025,0.22047021943573694,0.1348589341692791,0.114858934169279,0.2591849529780564,0.0755485893416928,0.5560501567398121,0.30598746081504696,0.01,0.34,0.05,0.1631034482758621,0.07670846394984321,0.6985893416927895,0.44043887147335425,0.0,0.19507836990595606,0.3
1161,6,58.826829268292684,46188.33659730722,Auburncity,6,0.0,0.26,0.01,0.95,0.09,0.08,0.28,0.32,0.19,0.64,0.0,0.0,0.35,0.21,0.44,0.57,0.63,0.48,0.72,0.42,0.45,0.43,0.42,0.31,0.33,0.1,0.43,0.01,0.21,0.17,0.24,0.42,0.22,0.39,0.2,0.5,0.19,0.55,0.68,0.25,0.73,0.74,0.29,0.57,0.63,0.77,0.61,0.41,0.6,0.0,0.16,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.01,0.9,0.09,0.11,0.1,0.27,0.36,0.22,0.47,0.11,0.58,0.0,0.01,0.86,0.44,0.12,0.11,0.65,0.06,0.36,0.38,0.42,0.47,0.41,0.43,0.51,0.43,0.79,0.63,0.22,0.0,0.0,0.13,0.6,0.35,0.48,0.83,0.06965517241379314,0.217460815047022,0.9247335423197486,0.24633228840125382,0.09799373040752349,0.21520376175548606,0.3436363636363638,0.21749216300940447,0.6894043887147344,0.7269592476489025,0.22047021943573694,0.1348589341692791,0.114858934169279,0.2591849529780564,0.0755485893416928,0.5560501567398121,0.30598746081504696,0.02,0.14,0.02,0.1631034482758621,0.07670846394984321,0.6985893416927895,0.44043887147335425,0.0,0.19507836990595606,0.16
1162,6,58.826829268292684,46188.33659730722,ArroyoGrandecity,6,0.01,0.36,0.01,0.89,0.22,0.17,0.31,0.32,0.18,0.67,0.0,0.0,0.38,0.33,0.46,0.62,0.69,0.33,0.77,0.39,0.39,0.38,0.38,0.23,0.38,0.26,0.37,0.01,0.21,0.14,0.26,0.3,0.3,0.4,0.15,0.33,0.24,0.42,0.45,0.23,0.53,0.52,0.37,0.69,0.7,0.71,0.63,0.55,0.58,0.0,0.15,0.01,0.16,0.26,0.31,0.3,0.07,0.1,0.11,0.1,0.84,0.12,0.19,0.18,0.39,0.37,0.45,0.61,0.18,0.47,0.5,0.02,0.79,0.62,0.02,0.36,0.71,0.05,0.22,0.51,0.54,0.59,0.5,0.48,0.59,0.46,0.8,0.84,0.08,0.0,0.0,0.18,0.56,0.45,0.56,0.83,0.06965517241379314,0.217460815047022,0.9247335423197486,0.24633228840125382,0.09799373040752349,0.21520376175548606,0.3436363636363638,0.21749216300940447,0.6894043887147344,0.7269592476489025,0.22047021943573694,0.1348589341692791,0.114858934169279,0.2591849529780564,0.0755485893416928,0.5560501567398121,0.30598746081504696,0.01,0.21,0.04,0.1631034482758621,0.07670846394984321,0.6985893416927895,0.44043887147335425,0.0,0.19507836990595606,0.29
1163,42,17.0,54688.0,Northamptontownship,6,0.04,0.72,0.01,0.97,0.09,0.01,0.54,0.48,0.32,0.19,0.05,0.98,0.78,0.85,0.29,0.82,0.25,0.07,0.36,0.72,0.59,0.57,0.46,1.0,0.45,0.54,0.52,0.0,0.02,0.09,0.12,0.6,0.11,0.7,0.35,0.45,0.14,0.64,0.07,0.38,0.14,0.11,0.74,0.95,0.95,0.92,0.88,0.31,0.38,0.0,0.04,0.01,0.12,0.1,0.17,0.16,0.05,0.03,0.05,0.04,0.88,0.04,0.32,0.36,0.78,0.79,0.29,0.96,0.01,0.13,1.0,0.02,0.89,0.93,0.04,0.35,0.77,0.0,0.06,0.51,0.51,0.48,0.84,0.84,1.0,0.99,0.82,0.51,0.29,0.0,0.0,0.15,0.77,0.73,0.7,0.75,0.06965517241379314,0.217460815047022,0.9247335423197486,0.24633228840125382,0.09799373040752349,0.21520376175548606,0.3436363636363638,0.21749216300940447,0.6894043887147344,0.7269592476489025,0.22047021943573694,0.1348589341692791,0.114858934169279,0.2591849529780564,0.0755485893416928,0.5560501567398121,0.30598746081504696,0.07,0.11,0.2,0.1631034482758621,0.07670846394984321,0.6985893416927895,0.44043887147335425,0.0,0.19507836990595606,0.02
1164,51,650.0,35000.0,Hamptoncity,6,0.2,0.46,0.76,0.36,0.11,0.03,0.47,0.59,0.42,0.3,0.21,1.0,0.31,0.67,0.15,0.39,0.33,0.26,0.65,0.3,0.27,0.32,0.27,0.25,0.27,0.24,0.41,0.13,0.28,0.23,0.34,0.3,0.35,0.57,0.42,0.4,0.34,0.37,0.57,0.44,0.55,0.58,0.45,0.55,0.54,0.58,0.55,0.51,0.58,0.09,0.37,0.03,0.27,0.36,0.4,0.43,0.05,0.06,0.06,0.06,0.93,0.04,0.18,0.17,0.45,0.45,0.46,0.5,0.12,0.44,0.5,0.21,0.71,0.5,0.09,0.33,0.56,0.31,0.16,0.17,0.16,0.15,0.31,0.32,0.35,0.34,0.48,0.53,0.43,0.01,0.0,0.08,0.45,0.44,0.41,0.36,0.03,0.12,0.96,0.15,0.06,0.17,0.42,0.12,0.46,0.73,0.42,0.0,0.0,0.29,0.07,0.5,0.09,0.15,0.22,0.13,0.17,0.04,0.74,0.5,0.91,0.14,0.19
1165,6,58.826829268292684,46188.33659730722,WestSacramentocity,6,0.03,0.42,0.05,0.56,0.56,0.45,0.37,0.43,0.26,0.43,0.05,0.99,0.19,0.34,0.4,0.27,0.51,0.94,0.53,0.21,0.22,0.26,0.21,0.17,0.16,0.24,0.29,0.05,0.49,0.48,0.59,0.12,0.62,0.32,0.19,0.25,0.58,0.22,0.89,0.42,0.83,0.89,0.54,0.39,0.43,0.49,0.41,0.29,0.22,0.03,0.39,0.03,0.74,0.69,0.66,0.68,0.86,0.7,0.61,0.57,0.57,0.5,0.47,0.39,0.45,0.34,0.6,0.38,0.52,0.69,0.0,0.03,0.81,0.46,0.28,0.35,0.44,0.44,0.82,0.19,0.18,0.19,0.26,0.3,0.33,0.29,0.76,0.45,0.21,0.01,0.0,0.49,0.55,0.49,0.41,0.69,0.06965517241379314,0.217460815047022,0.9247335423197486,0.24633228840125382,0.09799373040752349,0.21520376175548606,0.3436363636363638,0.21749216300940447,0.6894043887147344,0.7269592476489025,0.22047021943573694,0.1348589341692791,0.114858934169279,0.2591849529780564,0.0755485893416928,0.5560501567398121,0.30598746081504696,0.06,0.11,0.08,0.1631034482758621,0.07670846394984321,0.6985893416927895,0.44043887147335425,0.0,0.19507836990595606,0.38
1166,1,58.826829268292684,46188.33659730722,Sylacaugacity,6,0.0,0.36,0.48,0.62,0.01,0.0,0.42,0.42,0.27,0.58,0.0,0.0,0.14,0.27,0.34,0.28,0.69,0.47,0.44,0.19,0.19,0.24,0.15,0.13,0.0,0.0,0.43,0.02,0.52,0.48,0.6,0.27,0.27,0.37,0.73,0.4,0.72,0.43,0.44,0.28,0.57,0.54,0.45,0.52,0.49,0.66,0.56,0.55,0.52,0.01,0.2,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.01,0.98,0.03,0.24,0.22,0.4,0.42,0.38,0.55,0.17,0.51,0.5,0.02,0.67,0.55,0.19,0.7,0.46,0.62,0.54,0.07,0.08,0.09,0.02,0.05,0.08,0.07,0.53,0.27,0.28,0.0,0.0,0.01,0.88,0.62,0.78,0.82,0.06965517241379314,0.217460815047022,0.9247335423197486,0.24633228840125382,0.09799373040752349,0.21520376175548606,0.3436363636363638,0.21749216300940447,0.6894043887147344,0.7269592476489025,0.22047021943573694,0.1348589341692791,0.114858934169279,0.2591849529780564,0.0755485893416928,0.5560501567398121,0.30598746081504696,0.05,0.06,0.0,0.1631034482758621,0.07670846394984321,0.6985893416927895,0.44043887147335425,0.0,0.19507836990595606,0.31
